10090.ENSMUSP00000102037,1.0
10090.ENSMUSP00000038361,1.0
10090.ENSMUSP00000061893,1.0
10090.ENSMUSP00000135544,1.0
10090.ENSMUSP00000022722,10.0
10090.ENSMUSP00000114473,2.0
10090.ENSMUSP00000132135,14.0
10090.ENSMUSP00000134070,2.0
10090.ENSMUSP00000026546,1.0
10090.ENSMUSP00000018644,1.0
10090.ENSMUSP00000042207,1.0
10090.ENSMUSP00000030455,1.0
10090.ENSMUSP00000144472,3.0
10090.ENSMUSP00000120520,2.0
10090.ENSMUSP00000107160,1.0
10090.ENSMUSP00000157960,1.0
10090.ENSMUSP00000158429,1.0
10090.ENSMUSP00000117855,1.0
10090.ENSMUSP00000102622,2.0
10090.ENSMUSP00000127281,1.0
10090.ENSMUSP00000154712,1.0
10090.ENSMUSP00000021550,1.0
10090.ENSMUSP00000046486,1.0
10090.ENSMUSP00000131950,1.0
10090.ENSMUSP00000151665,1.0
10090.ENSMUSP00000107342,2.0
10090.ENSMUSP00000076933,1.0
10090.ENSMUSP00000104485,1.0
10090.ENSMUSP00000026459,1.0
10090.ENSMUSP00000047682,4.0
10090.ENSMUSP00000013304,1.0
10090.ENSMUSP00000145437,1.0
10090.ENSMUSP00000143007,1.0
10090.ENSMUSP00000099534,3.0
10090.ENSMUSP00000053943,3.0
10090.ENSMUSP00000096086,1.0
10090.ENSMUSP00000096087,1.0
10090.ENSMUSP00000113851,1.0
10090.ENSMUSP00000111337,1.0
10090.ENSMUSP00000025193,1.0
10090.ENSMUSP00000122016,3.0
10090.ENSMUSP00000041644,1.0
10090.ENSMUSP00000020692,1.0
10090.ENSMUSP00000068260,1.0
10090.ENSMUSP00000015877,1.0
10090.ENSMUSP00000030518,1.0
10090.ENSMUSP00000124402,1.0
10090.ENSMUSP00000142985,1.0
10090.ENSMUSP00000000193,1.0
10090.ENSMUSP00000001008,20.0
10090.ENSMUSP00000019074,5.0
10090.ENSMUSP00000000188,1.0
10090.ENSMUSP00000119229,2.0
10090.ENSMUSP00000026911,2.0
10090.ENSMUSP00000143105,5.0
10090.ENSMUSP00000032492,4.0
10090.ENSMUSP00000056669,5.0
10090.ENSMUSP00000148921,3.0
10090.ENSMUSP00000146225,1.0
10090.ENSMUSP00000106823,2.0
10090.ENSMUSP00000000696,3.0
10090.ENSMUSP00000032259,1.0
10090.ENSMUSP00000097287,1.0
10090.ENSMUSP00000054634,5.0
10090.ENSMUSP00000134613,2.0
10090.ENSMUSP00000140690,1.0
10090.ENSMUSP00000069850,6.0
10090.ENSMUSP00000138297,1.0
10090.ENSMUSP00000147514,3.0
10090.ENSMUSP00000118711,1.0
10090.ENSMUSP00000143480,1.0
10090.ENSMUSP00000121471,1.0
10090.ENSMUSP00000148218,2.0
10090.ENSMUSP00000036206,1.0
10090.ENSMUSP00000045349,1.0
10090.ENSMUSP00000075250,1.0
