10090.ENSMUSP00000044265,1.0
10090.ENSMUSP00000137799,1.0
10090.ENSMUSP00000105158,1.0
10090.ENSMUSP00000090955,1.0
10090.ENSMUSP00000117103,1.0
10090.ENSMUSP00000121553,1.0
10090.ENSMUSP00000123000,1.0
10090.ENSMUSP00000136118,1.0
10090.ENSMUSP00000117717,1.0
10090.ENSMUSP00000113866,1.0
10090.ENSMUSP00000119309,1.0
10090.ENSMUSP00000114234,1.0
10090.ENSMUSP00000102338,1.0
10090.ENSMUSP00000115797,1.0
10090.ENSMUSP00000119565,1.0
10090.ENSMUSP00000102337,1.0
10090.ENSMUSP00000113991,1.0
10090.ENSMUSP00000116035,3.0
10090.ENSMUSP00000102218,3.0
10090.ENSMUSP00000145989,3.0
10090.ENSMUSP00000102219,3.0
10090.ENSMUSP00000032899,3.0
10090.ENSMUSP00000146007,3.0
10090.ENSMUSP00000142021,1.0
10090.ENSMUSP00000038970,1.0
10090.ENSMUSP00000041803,1.0
10090.ENSMUSP00000046890,1.0
10090.ENSMUSP00000134870,1.0
10090.ENSMUSP00000135679,1.0
10090.ENSMUSP00000121882,1.0
10090.ENSMUSP00000137752,1.0
10090.ENSMUSP00000119467,1.0
10090.ENSMUSP00000037758,1.0
10090.ENSMUSP00000155131,1.0
10090.ENSMUSP00000023150,1.0
10090.ENSMUSP00000139401,1.0
10090.ENSMUSP00000139512,1.0
10090.ENSMUSP00000139464,1.0
10090.ENSMUSP00000104002,1.0
10090.ENSMUSP00000059095,2.0
10090.ENSMUSP00000102037,3.0
10090.ENSMUSP00000047063,1.0
10090.ENSMUSP00000158133,1.0
10090.ENSMUSP00000157453,1.0
10090.ENSMUSP00000158554,1.0
10090.ENSMUSP00000158552,1.0
10090.ENSMUSP00000021911,2.0
10090.ENSMUSP00000152578,2.0
10090.ENSMUSP00000152296,2.0
10090.ENSMUSP00000152666,2.0
10090.ENSMUSP00000152622,2.0
10090.ENSMUSP00000089148,2.0
10090.ENSMUSP00000152404,2.0
10090.ENSMUSP00000124560,2.0
10090.ENSMUSP00000152100,2.0
10090.ENSMUSP00000152528,2.0
10090.ENSMUSP00000152277,2.0
10090.ENSMUSP00000031538,1.0
10090.ENSMUSP00000114697,1.0
10090.ENSMUSP00000135781,1.0
10090.ENSMUSP00000020341,1.0
10090.ENSMUSP00000034464,1.0
10090.ENSMUSP00000118224,1.0
10090.ENSMUSP00000140015,1.0
10090.ENSMUSP00000119149,1.0
10090.ENSMUSP00000045376,1.0
10090.ENSMUSP00000140075,1.0
10090.ENSMUSP00000052908,2.0
10090.ENSMUSP00000060363,1.0
10090.ENSMUSP00000141071,1.0
10090.ENSMUSP00000140943,1.0
10090.ENSMUSP00000099522,1.0
10090.ENSMUSP00000010421,4.0
10090.ENSMUSP00000119105,4.0
10090.ENSMUSP00000026989,2.0
10090.ENSMUSP00000121083,2.0
10090.ENSMUSP00000120615,2.0
10090.ENSMUSP00000121916,2.0
10090.ENSMUSP00000119874,2.0
10090.ENSMUSP00000066840,1.0
10090.ENSMUSP00000124822,1.0
10090.ENSMUSP00000124028,1.0
10090.ENSMUSP00000029551,1.0
10090.ENSMUSP00000029552,1.0
10090.ENSMUSP00000123740,1.0
10090.ENSMUSP00000124554,1.0
10090.ENSMUSP00000049699,1.0
10090.ENSMUSP00000155443,1.0
10090.ENSMUSP00000155280,1.0
10090.ENSMUSP00000141147,1.0
10090.ENSMUSP00000140805,1.0
10090.ENSMUSP00000155561,1.0
10090.ENSMUSP00000098220,1.0
10090.ENSMUSP00000104685,3.0
10090.ENSMUSP00000048441,3.0
10090.ENSMUSP00000117328,1.0
10090.ENSMUSP00000042582,1.0
10090.ENSMUSP00000113212,1.0
10090.ENSMUSP00000117262,1.0
10090.ENSMUSP00000031445,1.0
10090.ENSMUSP00000021938,1.0
10090.ENSMUSP00000152238,1.0
10090.ENSMUSP00000152675,1.0
10090.ENSMUSP00000152323,1.0
10090.ENSMUSP00000152062,1.0
10090.ENSMUSP00000136644,5.0
10090.ENSMUSP00000006462,5.0
10090.ENSMUSP00000139411,5.0
10090.ENSMUSP00000140427,5.0
10090.ENSMUSP00000122388,4.0
10090.ENSMUSP00000034441,4.0
10090.ENSMUSP00000143023,2.0
10090.ENSMUSP00000009058,2.0
10090.ENSMUSP00000143612,2.0
10090.ENSMUSP00000143766,2.0
10090.ENSMUSP00000120933,1.0
10090.ENSMUSP00000122656,1.0
10090.ENSMUSP00000116726,1.0
10090.ENSMUSP00000115627,1.0
10090.ENSMUSP00000097743,1.0
10090.ENSMUSP00000116714,1.0
10090.ENSMUSP00000115763,1.0
10090.ENSMUSP00000152881,1.0
10090.ENSMUSP00000152694,1.0
10090.ENSMUSP00000152556,1.0
10090.ENSMUSP00000152519,1.0
10090.ENSMUSP00000021666,1.0
10090.ENSMUSP00000079379,1.0
10090.ENSMUSP00000030795,1.0
10090.ENSMUSP00000126916,1.0
10090.ENSMUSP00000140901,1.0
10090.ENSMUSP00000141096,1.0
10090.ENSMUSP00000140042,1.0
10090.ENSMUSP00000140345,1.0
10090.ENSMUSP00000047322,1.0
10090.ENSMUSP00000126101,1.0
10090.ENSMUSP00000133505,1.0
10090.ENSMUSP00000007251,1.0
10090.ENSMUSP00000038361,1.0
10090.ENSMUSP00000107123,2.0
10090.ENSMUSP00000122274,2.0
10090.ENSMUSP00000122939,2.0
10090.ENSMUSP00000135807,2.0
10090.ENSMUSP00000135538,2.0
10090.ENSMUSP00000156096,7.0
10090.ENSMUSP00000156155,7.0
10090.ENSMUSP00000128818,7.0
10090.ENSMUSP00000156180,7.0
10090.ENSMUSP00000093712,7.0
10090.ENSMUSP00000036257,7.0
10090.ENSMUSP00000093711,7.0
10090.ENSMUSP00000126181,3.0
10090.ENSMUSP00000133381,3.0
10090.ENSMUSP00000140125,3.0
10090.ENSMUSP00000027888,3.0
10090.ENSMUSP00000099634,3.0
10090.ENSMUSP00000018718,3.0
10090.ENSMUSP00000034547,8.0
10090.ENSMUSP00000027780,3.0
10090.ENSMUSP00000049124,1.0
10090.ENSMUSP00000095136,1.0
10090.ENSMUSP00000079035,1.0
10090.ENSMUSP00000141762,1.0
10090.ENSMUSP00000112884,1.0
10090.ENSMUSP00000120334,1.0
10090.ENSMUSP00000033020,1.0
10090.ENSMUSP00000116127,1.0
10090.ENSMUSP00000069114,32.0
10090.ENSMUSP00000135668,32.0
10090.ENSMUSP00000100038,1.0
10090.ENSMUSP00000155234,1.0
10090.ENSMUSP00000155818,1.0
10090.ENSMUSP00000154821,1.0
10090.ENSMUSP00000023116,1.0
10090.ENSMUSP00000154939,1.0
10090.ENSMUSP00000022722,1.0
10090.ENSMUSP00000030779,1.0
10090.ENSMUSP00000129121,1.0
10090.ENSMUSP00000101277,1.0
10090.ENSMUSP00000074827,1.0
10090.ENSMUSP00000026324,1.0
10090.ENSMUSP00000138519,1.0
10090.ENSMUSP00000002172,1.0
10090.ENSMUSP00000116030,1.0
10090.ENSMUSP00000119144,1.0
10090.ENSMUSP00000108209,1.0
10090.ENSMUSP00000059889,1.0
10090.ENSMUSP00000150874,1.0
10090.ENSMUSP00000121695,2.0
10090.ENSMUSP00000045291,2.0
10090.ENSMUSP00000116576,2.0
10090.ENSMUSP00000117952,2.0
10090.ENSMUSP00000130611,108.0
10090.ENSMUSP00000127663,108.0
10090.ENSMUSP00000098066,108.0
10090.ENSMUSP00000132135,108.0
10090.ENSMUSP00000101823,108.0
10090.ENSMUSP00000101821,21.0
10090.ENSMUSP00000071486,21.0
10090.ENSMUSP00000134070,21.0
10090.ENSMUSP00000087043,21.0
10090.ENSMUSP00000134296,21.0
10090.ENSMUSP00000101822,21.0
10090.ENSMUSP00000141354,1.0
10090.ENSMUSP00000141657,1.0
10090.ENSMUSP00000141543,1.0
10090.ENSMUSP00000114317,1.0
10090.ENSMUSP00000029214,1.0
10090.ENSMUSP00000021554,4.0
10090.ENSMUSP00000127176,4.0
10090.ENSMUSP00000066068,4.0
10090.ENSMUSP00000151188,4.0
10090.ENSMUSP00000123210,4.0
10090.ENSMUSP00000151028,4.0
10090.ENSMUSP00000115436,4.0
10090.ENSMUSP00000122268,4.0
10090.ENSMUSP00000021479,1.0
10090.ENSMUSP00000152759,1.0
10090.ENSMUSP00000152334,1.0
10090.ENSMUSP00000047326,1.0
10090.ENSMUSP00000124343,1.0
10090.ENSMUSP00000125472,1.0
10090.ENSMUSP00000000137,3.0
10090.ENSMUSP00000139886,4.0
10090.ENSMUSP00000139674,4.0
10090.ENSMUSP00000140000,4.0
10090.ENSMUSP00000140953,4.0
10090.ENSMUSP00000137503,4.0
10090.ENSMUSP00000027579,4.0
10090.ENSMUSP00000140535,4.0
10090.ENSMUSP00000140082,4.0
10090.ENSMUSP00000108218,2.0
10090.ENSMUSP00000120755,2.0
10090.ENSMUSP00000056784,2.0
10090.ENSMUSP00000088453,2.0
10090.ENSMUSP00000108220,2.0
10090.ENSMUSP00000117162,1.0
10090.ENSMUSP00000063839,1.0
10090.ENSMUSP00000116867,1.0
10090.ENSMUSP00000120094,1.0
10090.ENSMUSP00000065213,1.0
10090.ENSMUSP00000114874,1.0
10090.ENSMUSP00000123161,1.0
10090.ENSMUSP00000081048,4.0
10090.ENSMUSP00000081045,4.0
10090.ENSMUSP00000147165,4.0
10090.ENSMUSP00000146545,4.0
10090.ENSMUSP00000148096,4.0
10090.ENSMUSP00000023610,1.0
10090.ENSMUSP00000118471,1.0
10090.ENSMUSP00000040171,1.0
10090.ENSMUSP00000023611,1.0
10090.ENSMUSP00000126498,1.0
10090.ENSMUSP00000109065,1.0
10090.ENSMUSP00000102796,2.0
10090.ENSMUSP00000043073,2.0
10090.ENSMUSP00000123343,2.0
10090.ENSMUSP00000113330,2.0
10090.ENSMUSP00000119278,2.0
10090.ENSMUSP00000148689,2.0
10090.ENSMUSP00000134150,2.0
10090.ENSMUSP00000133337,2.0
10090.ENSMUSP00000133637,2.0
10090.ENSMUSP00000101046,1.0
10090.ENSMUSP00000020496,1.0
10090.ENSMUSP00000122102,1.0
10090.ENSMUSP00000095976,1.0
10090.ENSMUSP00000114608,1.0
10090.ENSMUSP00000101044,1.0
10090.ENSMUSP00000158231,3.0
10090.ENSMUSP00000107370,3.0
10090.ENSMUSP00000052245,3.0
10090.ENSMUSP00000025999,3.0
10090.ENSMUSP00000158368,3.0
10090.ENSMUSP00000157432,3.0
10090.ENSMUSP00000158149,3.0
10090.ENSMUSP00000158154,3.0
10090.ENSMUSP00000157677,3.0
10090.ENSMUSP00000157955,3.0
10090.ENSMUSP00000157697,3.0
10090.ENSMUSP00000157508,3.0
10090.ENSMUSP00000158538,3.0
10090.ENSMUSP00000157970,3.0
10090.ENSMUSP00000158206,3.0
10090.ENSMUSP00000026548,1.0
10090.ENSMUSP00000128220,1.0
10090.ENSMUSP00000138393,1.0
10090.ENSMUSP00000075240,1.0
10090.ENSMUSP00000105427,1.0
10090.ENSMUSP00000002964,1.0
10090.ENSMUSP00000108024,1.0
10090.ENSMUSP00000108020,1.0
10090.ENSMUSP00000118598,1.0
10090.ENSMUSP00000108021,1.0
10090.ENSMUSP00000108019,1.0
10090.ENSMUSP00000108017,1.0
10090.ENSMUSP00000108023,1.0
10090.ENSMUSP00000108027,1.0
10090.ENSMUSP00000116064,1.0
10090.ENSMUSP00000117720,1.0
10090.ENSMUSP00000118579,1.0
10090.ENSMUSP00000048422,1.0
10090.ENSMUSP00000118452,1.0
10090.ENSMUSP00000119100,1.0
10090.ENSMUSP00000115295,1.0
10090.ENSMUSP00000143444,4.0
10090.ENSMUSP00000101734,4.0
10090.ENSMUSP00000142618,4.0
10090.ENSMUSP00000143150,4.0
10090.ENSMUSP00000132116,4.0
10090.ENSMUSP00000143511,4.0
10090.ENSMUSP00000142347,4.0
10090.ENSMUSP00000142505,4.0
10090.ENSMUSP00000143320,4.0
10090.ENSMUSP00000143760,4.0
10090.ENSMUSP00000142865,4.0
10090.ENSMUSP00000142405,4.0
10090.ENSMUSP00000143626,4.0
10090.ENSMUSP00000143788,4.0
10090.ENSMUSP00000142371,4.0
10090.ENSMUSP00000142336,4.0
10090.ENSMUSP00000143676,2.0
10090.ENSMUSP00000142541,2.0
10090.ENSMUSP00000005964,2.0
10090.ENSMUSP00000047665,5.0
10090.ENSMUSP00000153265,5.0
10090.ENSMUSP00000153057,5.0
10090.ENSMUSP00000153089,5.0
10090.ENSMUSP00000152928,5.0
10090.ENSMUSP00000137768,1.0
10090.ENSMUSP00000112064,1.0
10090.ENSMUSP00000050076,1.0
10090.ENSMUSP00000016105,2.0
10090.ENSMUSP00000099987,17.0
10090.ENSMUSP00000105454,17.0
10090.ENSMUSP00000151523,3.0
10090.ENSMUSP00000002518,3.0
10090.ENSMUSP00000059744,1.0
10090.ENSMUSP00000119631,1.0
10090.ENSMUSP00000031256,1.0
10090.ENSMUSP00000025408,1.0
10090.ENSMUSP00000135450,1.0
10090.ENSMUSP00000036778,1.0
10090.ENSMUSP00000134791,1.0
10090.ENSMUSP00000121612,1.0
10090.ENSMUSP00000134991,1.0
10090.ENSMUSP00000033920,2.0
10090.ENSMUSP00000148133,2.0
10090.ENSMUSP00000147487,2.0
10090.ENSMUSP00000148770,1.0
10090.ENSMUSP00000142529,1.0
10090.ENSMUSP00000142875,1.0
10090.ENSMUSP00000024123,1.0
10090.ENSMUSP00000119713,2.0
10090.ENSMUSP00000151528,2.0
10090.ENSMUSP00000132954,2.0
10090.ENSMUSP00000101026,2.0
10090.ENSMUSP00000121052,2.0
10090.ENSMUSP00000114657,2.0
10090.ENSMUSP00000114885,2.0
10090.ENSMUSP00000001240,2.0
10090.ENSMUSP00000101029,2.0
10090.ENSMUSP00000101027,2.0
10090.ENSMUSP00000101028,2.0
10090.ENSMUSP00000129686,2.0
10090.ENSMUSP00000130037,2.0
10090.ENSMUSP00000130939,2.0
10090.ENSMUSP00000130030,2.0
10090.ENSMUSP00000132854,2.0
10090.ENSMUSP00000126238,2.0
10090.ENSMUSP00000132697,2.0
10090.ENSMUSP00000129135,2.0
10090.ENSMUSP00000105456,2.0
10090.ENSMUSP00000127460,2.0
10090.ENSMUSP00000022040,2.0
10090.ENSMUSP00000128589,2.0
10090.ENSMUSP00000127600,2.0
10090.ENSMUSP00000129846,2.0
10090.ENSMUSP00000153638,2.0
10090.ENSMUSP00000131627,2.0
10090.ENSMUSP00000153569,2.0
10090.ENSMUSP00000131322,2.0
10090.ENSMUSP00000128552,2.0
10090.ENSMUSP00000153032,2.0
10090.ENSMUSP00000115795,1.0
10090.ENSMUSP00000119738,1.0
10090.ENSMUSP00000120551,1.0
10090.ENSMUSP00000027768,1.0
10090.ENSMUSP00000115253,1.0
10090.ENSMUSP00000061851,1.0
10090.ENSMUSP00000116774,1.0
10090.ENSMUSP00000047113,1.0
10090.ENSMUSP00000101534,1.0
10090.ENSMUSP00000101536,1.0
10090.ENSMUSP00000101535,1.0
10090.ENSMUSP00000157404,21.0
10090.ENSMUSP00000158470,21.0
