10090.ENSMUSP00000000090,10090.ENSMUSP00000000175
10090.ENSMUSP00000000188,10090.ENSMUSP00000000193
10090.ENSMUSP00000000137,10090.ENSMUSP00000000642
10090.ENSMUSP00000000188,10090.ENSMUSP00000000707
10090.ENSMUSP00000000090,10090.ENSMUSP00000000756
10090.ENSMUSP00000000137,10090.ENSMUSP00000000804
10090.ENSMUSP00000000175,10090.ENSMUSP00000000804
10090.ENSMUSP00000000756,10090.ENSMUSP00000000804
10090.ENSMUSP00000000804,10090.ENSMUSP00000001042
10090.ENSMUSP00000000090,10090.ENSMUSP00000001147
10090.ENSMUSP00000000384,10090.ENSMUSP00000001147
10090.ENSMUSP00000000707,10090.ENSMUSP00000001147
10090.ENSMUSP00000000756,10090.ENSMUSP00000001451
10090.ENSMUSP00000000137,10090.ENSMUSP00000001513
10090.ENSMUSP00000000193,10090.ENSMUSP00000001513
10090.ENSMUSP00000001147,10090.ENSMUSP00000001513
10090.ENSMUSP00000000193,10090.ENSMUSP00000001547
10090.ENSMUSP00000000707,10090.ENSMUSP00000001547
10090.ENSMUSP00000001147,10090.ENSMUSP00000001547
10090.ENSMUSP00000001513,10090.ENSMUSP00000001547
10090.ENSMUSP00000000137,10090.ENSMUSP00000001566
10090.ENSMUSP00000000756,10090.ENSMUSP00000001566
10090.ENSMUSP00000001042,10090.ENSMUSP00000001566
10090.ENSMUSP00000001147,10090.ENSMUSP00000001566
10090.ENSMUSP00000001513,10090.ENSMUSP00000001566
10090.ENSMUSP00000001547,10090.ENSMUSP00000001566
10090.ENSMUSP00000000707,10090.ENSMUSP00000001595
10090.ENSMUSP00000001147,10090.ENSMUSP00000001595
10090.ENSMUSP00000001547,10090.ENSMUSP00000001595
10090.ENSMUSP00000001566,10090.ENSMUSP00000001595
10090.ENSMUSP00000000137,10090.ENSMUSP00000001757
10090.ENSMUSP00000000756,10090.ENSMUSP00000001757
10090.ENSMUSP00000001042,10090.ENSMUSP00000001757
10090.ENSMUSP00000000175,10090.ENSMUSP00000002091
10090.ENSMUSP00000000804,10090.ENSMUSP00000002091
10090.ENSMUSP00000001513,10090.ENSMUSP00000002121
10090.ENSMUSP00000001566,10090.ENSMUSP00000002121
10090.ENSMUSP00000001583,10090.ENSMUSP00000002121
10090.ENSMUSP00000000193,10090.ENSMUSP00000002284
10090.ENSMUSP00000001513,10090.ENSMUSP00000002284
10090.ENSMUSP00000001757,10090.ENSMUSP00000002289
10090.ENSMUSP00000002091,10090.ENSMUSP00000002289
10090.ENSMUSP00000000137,10090.ENSMUSP00000002436
10090.ENSMUSP00000000090,10090.ENSMUSP00000002452
