nodelist,edgelist,num_nodes,num_edges,giulia_spatial_entropy,runtime
../network_data/partek_myod_postnatal/partek_myod_postnatal_2391_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_2391_edgelist.csv,878,28645,60884.39242359783,1.789586067199707
../network_data/partek_myod_postnatal/partek_myod_postnatal_1384_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_1384_edgelist.csv,2002,110966,273835.2115389276,11.084042072296143
../network_data/partek_myod_postnatal/partek_myod_postnatal_704_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_704_edgelist.csv,448,10164,20797.92316210642,0.4819610118865967
../network_data/partek_myod_postnatal/partek_myod_postnatal_1925_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_1925_edgelist.csv,750,22887,45381.580865410404,1.4029641151428223
../network_data/partek_myod_postnatal/partek_myod_postnatal_7130_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_7130_edgelist.csv,1076,47842,99678.34734571486,2.7812681198120117
../network_data/partek_myod_postnatal/partek_myod_postnatal_3670_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3670_edgelist.csv,843,25024,48460.239965930785,1.6823780536651611
../network_data/partek_myod_postnatal/partek_myod_postnatal_4201_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4201_edgelist.csv,2148,137532,334461.73830294656,12.18110990524292
../network_data/partek_myod_postnatal/partek_myod_postnatal_3300_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3300_edgelist.csv,470,7808,16512.75881708255,0.44658398628234863
../network_data/partek_myod_postnatal/partek_myod_postnatal_4801_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4801_edgelist.csv,1314,61698,130008.87098600021,5.037607908248901
../network_data/partek_myod_postnatal/partek_myod_postnatal_3476_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3476_edgelist.csv,1906,124255,299666.5216527065,10.78827691078186
