nodelist,edgelist,num_nodes,num_edges,giulia_spatial_entropy,runtime
../network_data/partek_myod_postnatal/partek_myod_postnatal_361_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_361_edgelist.csv,3145,338763,761637.0870394132,19.884879112243652
../network_data/partek_myod_postnatal/partek_myod_postnatal_3815_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3815_edgelist.csv,784,24334,45764.75199315328,1.0265491008758545
../network_data/partek_myod_postnatal/partek_myod_postnatal_3741_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3741_edgelist.csv,3716,488566,1081675.260177646,26.409634113311768
../network_data/partek_myod_postnatal/partek_myod_postnatal_4111_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4111_edgelist.csv,389,8190,17369.62951118205,0.2487649917602539
../network_data/partek_myod_postnatal/partek_myod_postnatal_3311_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3311_edgelist.csv,481,12305,20775.89494216639,0.3977060317993164
../network_data/partek_myod_postnatal/partek_myod_postnatal_4352_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4352_edgelist.csv,3013,275948,618143.8932164897,17.97732400894165
../network_data/partek_myod_postnatal/partek_myod_postnatal_7270_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_7270_edgelist.csv,476,10743,22405.3276793395,0.34842491149902344
../network_data/partek_myod_postnatal/partek_myod_postnatal_7371_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_7371_edgelist.csv,1724,123597,251434.54397334653,5.343741178512573
../network_data/partek_myod_postnatal/partek_myod_postnatal_3503_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3503_edgelist.csv,2502,249210,477234.93988701183,13.163239002227783
../network_data/partek_myod_postnatal/partek_myod_postnatal_7376_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_7376_edgelist.csv,2771,282950,619400.6803954651,15.036079168319702
../network_data/partek_myod_postnatal/partek_myod_postnatal_2048_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_2048_edgelist.csv,1146,59252,104706.84099621506,2.422178030014038
../network_data/partek_myod_postnatal/partek_myod_postnatal_2104_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_2104_edgelist.csv,3167,349877,796759.053860696,20.851473093032837
../network_data/partek_myod_postnatal/partek_myod_postnatal_3796_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3796_edgelist.csv,2987,329675,689919.3073787328,18.167587995529175
../network_data/partek_myod_postnatal/partek_myod_postnatal_3614_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3614_edgelist.csv,3577,372678,840795.8222661375,25.73893904685974
../network_data/partek_myod_postnatal/partek_myod_postnatal_4268_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4268_edgelist.csv,558,16779,33466.43383068081,0.5197150707244873
../network_data/partek_myod_postnatal/partek_myod_postnatal_5321_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_5321_edgelist.csv,4121,531375,1294998.1032900808,36.14308404922485
../network_data/partek_myod_postnatal/partek_myod_postnatal_5030_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_5030_edgelist.csv,3774,439330,1031751.9016584683,29.779648065567017
../network_data/partek_myod_postnatal/partek_myod_postnatal_7015_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_7015_edgelist.csv,1406,79805,142109.59647641922,3.600484848022461
../network_data/partek_myod_postnatal/partek_myod_postnatal_7517_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_7517_edgelist.csv,750,31348,51801.492295659875,1.0152008533477783
../network_data/partek_myod_postnatal/partek_myod_postnatal_3212_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3212_edgelist.csv,1526,87141,183478.9159330688,4.090573072433472
../network_data/partek_myod_postnatal/partek_myod_postnatal_3455_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3455_edgelist.csv,3608,500300,1105418.2954960412,27.87389302253723
../network_data/partek_myod_postnatal/partek_myod_postnatal_5040_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_5040_edgelist.csv,668,20699,39708.56737148232,0.7442829608917236
../network_data/partek_myod_postnatal/partek_myod_postnatal_6684_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_6684_edgelist.csv,2418,203842,428785.8326042818,11.27504301071167
../network_data/partek_myod_postnatal/partek_myod_postnatal_1035_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_1035_edgelist.csv,1683,114549,236937.50816077006,5.0183470249176025
../network_data/partek_myod_postnatal/partek_myod_postnatal_4272_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4272_edgelist.csv,2460,202486,404400.28072340274,12.322735071182251
../network_data/partek_myod_postnatal/partek_myod_postnatal_4277_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4277_edgelist.csv,6884,1222249,3210415.708914957,100.66016006469727
../network_data/partek_myod_postnatal/partek_myod_postnatal_5905_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_5905_edgelist.csv,1729,116054,240936.67156950987,5.959273099899292
../network_data/partek_myod_postnatal/partek_myod_postnatal_845_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_845_edgelist.csv,6231,1041071,2824253.0064940355,90.3878870010376
../network_data/partek_myod_postnatal/partek_myod_postnatal_1863_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_1863_edgelist.csv,1818,129070,248750.6269492601,6.23783278465271
../network_data/partek_myod_postnatal/partek_myod_postnatal_1911_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_1911_edgelist.csv,2481,220187,492197.6397084132,11.943424940109253
../network_data/partek_myod_postnatal/partek_myod_postnatal_4604_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4604_edgelist.csv,2549,227922,480248.09838093177,12.64308786392212
../network_data/partek_myod_postnatal/partek_myod_postnatal_4376_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4376_edgelist.csv,809,27564,59216.17137258225,1.120063066482544
../network_data/partek_myod_postnatal/partek_myod_postnatal_3177_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3177_edgelist.csv,4665,676386,1686595.9144462047,48.21954321861267
../network_data/partek_myod_postnatal/partek_myod_postnatal_1025_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_1025_edgelist.csv,4539,592996,1435618.2602051208,44.42079401016235
