10090.ENSMUSP00000000080,10090.ENSMUSP00000078741
10090.ENSMUSP00000000080,10090.ENSMUSP00000079548
10090.ENSMUSP00000000080,10090.ENSMUSP00000080608
10090.ENSMUSP00000000080,10090.ENSMUSP00000080992
10090.ENSMUSP00000000080,10090.ENSMUSP00000086852
10090.ENSMUSP00000000080,10090.ENSMUSP00000092901
10090.ENSMUSP00000000080,10090.ENSMUSP00000095832
10090.ENSMUSP00000000080,10090.ENSMUSP00000098066
10090.ENSMUSP00000000080,10090.ENSMUSP00000099733
10090.ENSMUSP00000000080,10090.ENSMUSP00000099928
10090.ENSMUSP00000000080,10090.ENSMUSP00000099945
10090.ENSMUSP00000000080,10090.ENSMUSP00000113513
10090.ENSMUSP00000000080,10090.ENSMUSP00000114350
10090.ENSMUSP00000000080,10090.ENSMUSP00000124509
10090.ENSMUSP00000000080,10090.ENSMUSP00000128278
10090.ENSMUSP00000000080,10090.ENSMUSP00000129163
10090.ENSMUSP00000000080,10090.ENSMUSP00000136352
10090.ENSMUSP00000000208,10090.ENSMUSP00000001008
10090.ENSMUSP00000000208,10090.ENSMUSP00000001051
10090.ENSMUSP00000000208,10090.ENSMUSP00000015456
10090.ENSMUSP00000000208,10090.ENSMUSP00000016640
10090.ENSMUSP00000000208,10090.ENSMUSP00000017881
10090.ENSMUSP00000000208,10090.ENSMUSP00000019071
10090.ENSMUSP00000000208,10090.ENSMUSP00000019074
10090.ENSMUSP00000000208,10090.ENSMUSP00000022722
10090.ENSMUSP00000000208,10090.ENSMUSP00000025646
10090.ENSMUSP00000000208,10090.ENSMUSP00000026911
10090.ENSMUSP00000000208,10090.ENSMUSP00000027012
10090.ENSMUSP00000000208,10090.ENSMUSP00000028881
10090.ENSMUSP00000000208,10090.ENSMUSP00000029935
10090.ENSMUSP00000000208,10090.ENSMUSP00000030336
10090.ENSMUSP00000000208,10090.ENSMUSP00000032239
10090.ENSMUSP00000000208,10090.ENSMUSP00000032240
10090.ENSMUSP00000000208,10090.ENSMUSP00000035562
10090.ENSMUSP00000000208,10090.ENSMUSP00000035781
10090.ENSMUSP00000000208,10090.ENSMUSP00000041173
10090.ENSMUSP00000000208,10090.ENSMUSP00000044478
10090.ENSMUSP00000000208,10090.ENSMUSP00000052894
10090.ENSMUSP00000000208,10090.ENSMUSP00000054104
