gene_symbol,ensembl_id
Dxo,10090.ENSMUSP00000133587
Dxo,10090.ENSMUSP00000134653
Dxo,10090.
Dxo,10090.ENSMUSP00000134332
Dym,10090.ENSMUSP00000157969
Dym,10090.ENSMUSP00000157621
Dym,10090.
Dym,10090.ENSMUSP00000047054
Dync1h1,10090.ENSMUSP00000126117
Dync1h1,10090.ENSMUSP00000018851
Dync1h1,10090.
Dync1i1,10090.ENSMUSP00000111221
Dync1i1,10090.ENSMUSP00000121787
Dync1i1,10090.
Dync1i1,10090.ENSMUSP00000111216
Dync1i1,10090.ENSMUSP00000145221
Dync1i1,10090.ENSMUSP00000111218
Dync1i1,10090.ENSMUSP00000111217
Dync1i2,10090.ENSMUSP00000107772
Dync1i2,10090.ENSMUSP00000097605
Dync1i2,10090.ENSMUSP00000080410
Dync1i2,10090.ENSMUSP00000107768
Dync1i2,10090.ENSMUSP00000107766
Dync1i2,10090.ENSMUSP00000107770
Dync1i2,10090.
Dync1i2,10090.ENSMUSP00000107767
Dync1i2,10090.ENSMUSP00000107764
Dync1li1,10090.ENSMUSP00000035366
Dync1li1,10090.
Dync1li2,10090.ENSMUSP00000045480
Dync1li2,10090.ENSMUSP00000148681
Dync1li2,10090.ENSMUSP00000148372
Dync1li2,10090.
Dync1li2,10090.ENSMUSP00000148716
Dync2h1,10090.ENSMUSP00000116679
Dync2h1,10090.
Dync2h1,10090.ENSMUSP00000149764
Dync2h1,10090.ENSMUSP00000116242
Dync2h1,10090.ENSMUSP00000046733
Dync2h1,10090.ENSMUSP00000149482
Dync2h1,10090.ENSMUSP00000120322
Dync2h1,10090.ENSMUSP00000120007
Dync2li1,10090.
Dync2li1,10090.ENSMUSP00000025101
Dynll1,10090.
Dynll1,10090.ENSMUSP00000009157
Dynll1,10090.ENSMUSP00000107720
Dynll2,10090.ENSMUSP00000103556
Dynll2,10090.ENSMUSP00000020775
Dynll2,10090.ENSMUSP00000119655
Dynll2,10090.ENSMUSP00000136241
Dynlrb1,10090.ENSMUSP00000105304
Dynlrb1,10090.
Dynlrb1,10090.ENSMUSP00000114928
Dynlrb2,10090.ENSMUSP00000077301
Dynlrb2,10090.ENSMUSP00000148749
Dynlt1a,10090.ENSMUSP00000127990
Dynlt1a,10090.ENSMUSP00000156368
Dynlt1a,10090.
Dynlt1b,10090.ENSMUSP00000137171
Dynlt1c,10090.
Dynlt1c,10090.ENSMUSP00000090644
Dynlt1f,10090.ENSMUSP00000135978
Dynlt1f,10090.
Dynlt3,10090.ENSMUSP00000033519
Dynlt3,10090.
Dyrk1a,10090.ENSMUSP00000120344
Dyrk1a,10090.ENSMUSP00000119669
Dyrk1a,10090.
Dyrk1a,10090.ENSMUSP00000112853
Dyrk1a,10090.ENSMUSP00000113660
Dyrk1a,10090.ENSMUSP00000023614
Dyrk1b,10090.ENSMUSP00000083064
Dyrk1b,10090.ENSMUSP00000133719
Dyrk1b,10090.ENSMUSP00000133431
Dyrk2,10090.
Dyrk2,10090.ENSMUSP00000004281
Dyrk3,10090.ENSMUSP00000016670
Dyrk3,10090.ENSMUSP00000140050
Dyrk4,10090.ENSMUSP00000128180
Dyrk4,10090.
Dyrk4,10090.ENSMUSP00000077606
Dysf,10090.
Dysf,10090.ENSMUSP00000145292
Dysf,10090.ENSMUSP00000080579
Dysf,10090.ENSMUSP00000109452
Dysf,10090.ENSMUSP00000087022
Dysf,10090.ENSMUSP00000109449
Dysf,10090.ENSMUSP00000144748
Dysf,10090.ENSMUSP00000132297
Dysf,10090.ENSMUSP00000145511
Dysf,10090.ENSMUSP00000145518
Dysf,10090.ENSMUSP00000144970
Dysf,10090.ENSMUSP00000144705
Dysf,10090.ENSMUSP00000109454
Dyx1c1,10090.ENSMUSP00000034734
Dyx1c1,10090.ENSMUSP00000096166
Dzank1,10090.
Dzank1,10090.ENSMUSP00000133177
Dzank1,10090.ENSMUSP00000080643
Dzip1,10090.
Dzip1,10090.ENSMUSP00000039689
Dzip1,10090.ENSMUSP00000004055
Dzip1l,10090.ENSMUSP00000108505
Dzip1l,10090.ENSMUSP00000116647
Dzip1l,10090.ENSMUSP00000108506
Dzip1l,10090.
Dzip1l,10090.ENSMUSP00000108507
Dzip1l,10090.ENSMUSP00000077475
Dzip3,10090.ENSMUSP00000110161
Dzip3,10090.
Dzip3,10090.ENSMUSP00000117675
Dzip3,10090.ENSMUSP00000113344
E030013I19Rik,10090.
E030018B13Rik,10090.ENSMUSP00000136435
E030030I06Rik,10090.
E030030I06Rik,10090.ENSMUSP00000065555
E030030I06Rik,10090.ENSMUSP00000136352
E030037K01Rik,10090.-
E030044B06Rik,10090.
E130102H24Rik,10090.
E130114P18Rik,10090.-
E130116L18Rik,10090.-
E130208F15Rik,10090.-
E130218I03Rik,10090.ENSMUSP00000145831
E130218I03Rik,10090.ENSMUSP00000145705
E130218I03Rik,10090.ENSMUSP00000146054
E130218I03Rik,10090.ENSMUSP00000146110
E130218I03Rik,10090.ENSMUSP00000145835
E130218I03Rik,10090.
E130218I03Rik,10090.ENSMUSP00000145784
E130218I03Rik,10090.ENSMUSP00000145849
E130304I02Rik,10090.
E130307A14Rik,10090.
E130308A19Rik,10090.ENSMUSP00000065702
E130308A19Rik,10090.
E130308A19Rik,10090.ENSMUSP00000062493
E130309D02Rik,10090.
E130309D02Rik,10090.ENSMUSP00000041800
E130311K13Rik,10090.ENSMUSP00000058114
E130311K13Rik,10090.
E230001N04Rik,10090.-
E230014E18Rik,10090.-
E230025N22Rik,10090.
E230025N22Rik,10090.ENSMUSP00000111346
E230032D23Rik,10090.-
E2f1,10090.ENSMUSP00000000894
E2f1,10090.ENSMUSP00000099434
E2f2,10090.
E2f2,10090.ENSMUSP00000050047
E2f3,10090.ENSMUSP00000100012
E2f3,10090.
E2f3,10090.ENSMUSP00000152368
E2f3,10090.ENSMUSP00000152782
E2f4,10090.
E2f4,10090.ENSMUSP00000015003
E2f5,10090.ENSMUSP00000029069
E2f5,10090.ENSMUSP00000127877
E2f6,10090.ENSMUSP00000152576
E2f6,10090.ENSMUSP00000152882
E2f6,10090.ENSMUSP00000152314
E2f6,10090.
E2f6,10090.ENSMUSP00000020908
E2f7,10090.ENSMUSP00000134039
E2f7,10090.ENSMUSP00000133801
E2f7,10090.ENSMUSP00000133494
E2f7,10090.ENSMUSP00000133813
E2f7,10090.ENSMUSP00000073453
E2f7,10090.
E2f8,10090.ENSMUSP00000056778
E2f8,10090.
E2f8,10090.ENSMUSP00000112883
E330009J07Rik,10090.
E330009J07Rik,10090.ENSMUSP00000143916
E330009J07Rik,10090.ENSMUSP00000045103
E330009J07Rik,10090.ENSMUSP00000099031
E330013P04Rik,10090.
E330017L17Rik,10090.
E330018M18Rik,10090.-
E330021D16Rik,10090.ENSMUSP00000145343
E330021D16Rik,10090.ENSMUSP00000144858
E330021D16Rik,10090.ENSMUSP00000060726
E430018J23Rik,10090.ENSMUSP00000101910
E430018J23Rik,10090.ENSMUSP00000126288
E430018J23Rik,10090.ENSMUSP00000073867
E430024I08Rik,10090.-
E430024P14Rik,10090.-
E4f1,10090.ENSMUSP00000154444
E4f1,10090.ENSMUSP00000153746
E4f1,10090.
E4f1,10090.ENSMUSP00000154438
E4f1,10090.ENSMUSP00000062344
E4f1,10090.ENSMUSP00000154556
E530011L22Rik,10090.-
Eaf1,10090.
Eaf1,10090.ENSMUSP00000022446
Eaf2,10090.ENSMUSP00000075331
Eaf2,10090.ENSMUSP00000110477
Eaf2,10090.
Eaf2,10090.ENSMUSP00000023537
Eaf2,10090.ENSMUSP00000110473
Eapp,10090.ENSMUSP00000069381
Eapp,10090.ENSMUSP00000106341
Eapp,10090.ENSMUSP00000124699
Eapp,10090.ENSMUSP00000124232
Eapp,10090.ENSMUSP00000123698
Eapp,10090.ENSMUSP00000130251
Ear2,10090.ENSMUSP00000074386
Ear6,10090.ENSMUSP00000074075
Ear6,10090.ENSMUSP00000127152
Ears2,10090.ENSMUSP00000033159
Ears2,10090.
Ebag9,10090.ENSMUSP00000022964
Ebag9,10090.ENSMUSP00000153877
Ebag9,10090.ENSMUSP00000154361
Ebag9,10090.ENSMUSP00000153791
Ebf1,10090.
Ebf1,10090.ENSMUSP00000099857
Ebf1,10090.ENSMUSP00000104891
Ebf1,10090.ENSMUSP00000080020
Ebf2,10090.ENSMUSP00000022637
Ebf2,10090.
Ebf2,10090.ENSMUSP00000135782
Ebf2,10090.ENSMUSP00000135500
Ebf3,10090.ENSMUSP00000101724
Ebf3,10090.ENSMUSP00000132563
Ebf3,10090.ENSMUSP00000033378
Ebf3,10090.
Ebf3,10090.ENSMUSP00000130334
Ebf3,10090.ENSMUSP00000147829
Ebf3,10090.ENSMUSP00000147512
Ebf4,10090.ENSMUSP00000134520
Ebf4,10090.ENSMUSP00000105915
Ebf4,10090.ENSMUSP00000105917
Ebf4,10090.ENSMUSP00000133528
Ebf4,10090.ENSMUSP00000105916
Ebf4,10090.
Ebi3,10090.ENSMUSP00000003274
Ebna1bp2,10090.ENSMUSP00000114372
Ebna1bp2,10090.
Ebna1bp2,10090.ENSMUSP00000030501
Ebp,10090.ENSMUSP00000116845
Ebp,10090.
Ebp,10090.ENSMUSP00000033509
Ebpl,10090.
Ebpl,10090.ENSMUSP00000022494
Ecd,10090.ENSMUSP00000153021
Ecd,10090.ENSMUSP00000153408
Ecd,10090.
Ecd,10090.ENSMUSP00000022344
Ece1,10090.ENSMUSP00000125529
Ece1,10090.ENSMUSP00000114671
Ece1,10090.ENSMUSP00000099576
Ece1,10090.
Ece2,10090.
Ece2,10090.ENSMUSP00000114039
Ece2,10090.ENSMUSP00000120239
Ece2,10090.ENSMUSP00000003898
Ece2,10090.ENSMUSP00000119693
Ecel1,10090.ENSMUSP00000125096
Ecel1,10090.ENSMUSP00000125557
Ecel1,10090.
Ecel1,10090.ENSMUSP00000027463
Ech1,10090.ENSMUSP00000066092
Ech1,10090.ENSMUSP00000116992
Ech1,10090.
Echdc1,10090.ENSMUSP00000125553
Echdc1,10090.ENSMUSP00000020034
Echdc1,10090.ENSMUSP00000125048
Echdc1,10090.
Echdc2,10090.ENSMUSP00000123913
Echdc2,10090.ENSMUSP00000112011
Echdc2,10090.ENSMUSP00000102302
Echdc2,10090.ENSMUSP00000051268
Echdc2,10090.
Echdc2,10090.ENSMUSP00000123734
Echdc2,10090.ENSMUSP00000114371
Echdc2,10090.ENSMUSP00000112009
Echdc2,10090.ENSMUSP00000124746
Echdc3,10090.ENSMUSP00000037371
Echdc3,10090.
Echs1,10090.ENSMUSP00000026538
Echs1,10090.
Eci1,10090.ENSMUSP00000157319
Eci1,10090.ENSMUSP00000024946
Eci1,10090.
Eci1,10090.ENSMUSP00000157160
Eci1,10090.ENSMUSP00000157291
Eci2,10090.ENSMUSP00000137411
Eci2,10090.ENSMUSP00000131735
Eci2,10090.ENSMUSP00000129477
Eci2,10090.ENSMUSP00000021854
Eci2,10090.ENSMUSP00000105880
Eci2,10090.
Eci2,10090.ENSMUSP00000129428
Eci2,10090.ENSMUSP00000130283
Eci2,10090.ENSMUSP00000126500
Eci2,10090.ENSMUSP00000130076
Eci2,10090.ENSMUSP00000129164
Eci3,10090.ENSMUSP00000132701
Eci3,10090.ENSMUSP00000021853
Ecm1,10090.ENSMUSP00000120820
Ecm1,10090.ENSMUSP00000120300
Ecm1,10090.ENSMUSP00000029753
Ecm1,10090.ENSMUSP00000112665
Ecm1,10090.ENSMUSP00000122243
Ecm1,10090.ENSMUSP00000114747
Ecm1,10090.ENSMUSP00000114659
Ecm1,10090.ENSMUSP00000115524
Ecm1,10090.
Ecm2,10090.
Ecm2,10090.ENSMUSP00000060402
Ecscr,10090.ENSMUSP00000158197
Ecscr,10090.ENSMUSP00000116109
Ecscr,10090.ENSMUSP00000095223
Ecscr,10090.ENSMUSP00000118628
Ecscr,10090.ENSMUSP00000118479
Ecscr,10090.
Ecsit,10090.
Ecsit,10090.ENSMUSP00000135936
Ecsit,10090.ENSMUSP00000137424
Ecsit,10090.ENSMUSP00000136247
Ecsit,10090.ENSMUSP00000096537
Ect2,10090.ENSMUSP00000103935
Ect2,10090.ENSMUSP00000135630
Ect2,10090.ENSMUSP00000134786
Ect2,10090.
Ect2,10090.ENSMUSP00000103933
Ect2,10090.ENSMUSP00000135740
Ect2,10090.ENSMUSP00000135208
Ect2,10090.ENSMUSP00000134744
Ect2,10090.ENSMUSP00000139341
Ect2,10090.ENSMUSP00000135617
Ect2l,10090.ENSMUSP00000147170
Ect2l,10090.ENSMUSP00000146899
Ect2l,10090.
Ect2l,10090.ENSMUSP00000093497
Ect2l,10090.ENSMUSP00000146490
Eda,10090.ENSMUSP00000109407
Eda,10090.ENSMUSP00000071397
Eda,10090.
Eda,10090.ENSMUSP00000109410
Eda,10090.ENSMUSP00000109413
Eda,10090.ENSMUSP00000109409
Eda,10090.ENSMUSP00000109406
Eda,10090.ENSMUSP00000109408
Eda,10090.ENSMUSP00000109411
Eda,10090.ENSMUSP00000109405
Eda2r,10090.ENSMUSP00000109463
Eda2r,10090.ENSMUSP00000041210
Eda2r,10090.
Edaradd,10090.ENSMUSP00000136158
Edc3,10090.ENSMUSP00000123505
Edc3,10090.ENSMUSP00000123317
Edc3,10090.ENSMUSP00000049146
Edc4,10090.ENSMUSP00000039134
Edc4,10090.ENSMUSP00000118162
Edc4,10090.ENSMUSP00000114285
Edc4,10090.ENSMUSP00000113854
Edc4,10090.
Edc4,10090.ENSMUSP00000114209
Edem1,10090.ENSMUSP00000086565
Edem1,10090.
Edem1,10090.ENSMUSP00000144901
Edem2,10090.ENSMUSP00000041202
Edem2,10090.
Edem3,10090.ENSMUSP00000058941
Edem3,10090.ENSMUSP00000140775
Edem3,10090.ENSMUSP00000140443
Edem3,10090.ENSMUSP00000140234
Edf1,10090.ENSMUSP00000015236
Edf1,10090.
Edil3,10090.ENSMUSP00000112829
Edil3,10090.ENSMUSP00000044652
Edil3,10090.ENSMUSP00000080462
Edil3,10090.
Edn1,10090.ENSMUSP00000021796
Edn2,10090.ENSMUSP00000030384
Ednra,10090.ENSMUSP00000034029
Ednra,10090.
Ednrb,10090.ENSMUSP00000022718
Ednrb,10090.ENSMUSP00000154806
Ednrb,10090.ENSMUSP00000126057
Edrf1,10090.ENSMUSP00000059166
Edrf1,10090.ENSMUSP00000134967
Edrf1,10090.
Edrf1,10090.ENSMUSP00000115641
Edrf1,10090.ENSMUSP00000134801
Eea1,10090.ENSMUSP00000061493
Eea1,10090.ENSMUSP00000151611
Eea1,10090.ENSMUSP00000151703
Eea1,10090.
Eed,10090.ENSMUSP00000102853
Eed,10090.
Eed,10090.ENSMUSP00000146812
Eed,10090.ENSMUSP00000146892
Eef1a1,10090.ENSMUSP00000042457
Eef1a1,10090.ENSMUSP00000120438
Eef1a1,10090.
Eef1a1,10090.ENSMUSP00000116821
Eef1a2,10090.ENSMUSP00000054556
Eef1akmt1,10090.ENSMUSP00000022518
Eef1akmt1,10090.
Eef1akmt2,10090.ENSMUSP00000113039
Eef1akmt2,10090.
Eef1akmt2,10090.ENSMUSP00000140096
Eef1akmt2,10090.ENSMUSP00000140277
Eef1akmt2,10090.ENSMUSP00000033257
Eef1akmt3,10090.ENSMUSP00000111939
Eef1akmt4,10090.ENSMUSP00000111184
Eef1akmt4,10090.ENSMUSP00000113772
Eef1b2,10090.ENSMUSP00000133545
Eef1b2,10090.ENSMUSP00000134341
Eef1b2,10090.ENSMUSP00000140895
Eef1b2,10090.ENSMUSP00000137671
Eef1b2,10090.ENSMUSP00000137835
Eef1b2,10090.ENSMUSP00000137881
Eef1b2,10090.ENSMUSP00000116492
Eef1b2,10090.
Eef1d,10090.
Eef1d,10090.ENSMUSP00000120735
Eef1d,10090.ENSMUSP00000116360
Eef1d,10090.ENSMUSP00000123388
Eef1d,10090.ENSMUSP00000112141
Eef1d,10090.ENSMUSP00000118889
Eef1d,10090.ENSMUSP00000105599
Eef1d,10090.ENSMUSP00000114753
Eef1d,10090.ENSMUSP00000115553
Eef1d,10090.ENSMUSP00000105602
Eef1d,10090.ENSMUSP00000117782
Eef1d,10090.ENSMUSP00000122155
Eef1d,10090.ENSMUSP00000023235
Eef1d,10090.ENSMUSP00000087110
Eef1d,10090.ENSMUSP00000087109
Eef1d,10090.ENSMUSP00000123005
Eef1e1,10090.ENSMUSP00000001757
Eef1e1,10090.
Eef1g,10090.ENSMUSP00000093955
Eef1g,10090.
Eef2,10090.ENSMUSP00000046101
Eef2,10090.
Eef2k,10090.ENSMUSP00000102096
Eef2k,10090.ENSMUSP00000102097
Eef2k,10090.ENSMUSP00000102098
Eef2k,10090.ENSMUSP00000115486
Eef2k,10090.ENSMUSP00000114782
Eef2k,10090.
Eef2k,10090.ENSMUSP00000046595
Eef2k,10090.ENSMUSP00000119567
Eef2kmt,10090.ENSMUSP00000068003
Eef2kmt,10090.
Eef2kmt,10090.ENSMUSP00000123572
Eefsec,10090.ENSMUSP00000145017
Eefsec,10090.ENSMUSP00000145448
Eefsec,10090.ENSMUSP00000144839
Eefsec,10090.ENSMUSP00000144824
Eefsec,10090.ENSMUSP00000131207
Eefsec,10090.ENSMUSP00000145480
Eepd1,10090.ENSMUSP00000047083
Eepd1,10090.
Efcab11,10090.ENSMUSP00000152256
Efcab11,10090.ENSMUSP00000152734
Efcab11,10090.ENSMUSP00000152099
Efcab11,10090.ENSMUSP00000044808
Efcab11,10090.
Efcab14,10090.ENSMUSP00000074025
Efcab14,10090.ENSMUSP00000102132
Efcab14,10090.ENSMUSP00000102134
Efcab14,10090.
Efcab14,10090.ENSMUSP00000102135
Efcab2,10090.
Efcab2,10090.ENSMUSP00000027775
Efcab5,10090.
Efcab5,10090.ENSMUSP00000118152
Efcab5,10090.ENSMUSP00000104037
Efcab6,10090.
Efcab6,10090.ENSMUSP00000114909
Efcab6,10090.ENSMUSP00000128002
Efcab7,10090.ENSMUSP00000155379
Efcab7,10090.ENSMUSP00000154857
Efcab7,10090.ENSMUSP00000154951
Efcab7,10090.ENSMUSP00000155620
Efcab7,10090.ENSMUSP00000138530
Efcab7,10090.ENSMUSP00000155058
Efcab7,10090.ENSMUSP00000102607
Efcab7,10090.ENSMUSP00000138452
Efcab7,10090.ENSMUSP00000095572
Efcab7,10090.ENSMUSP00000118989
Efcab8,10090.ENSMUSP00000155494
Efcab8,10090.ENSMUSP00000135661
Efcab8,10090.ENSMUSP00000135811
Efcab8,10090.ENSMUSP00000134797
Efcc1,10090.
Efcc1,10090.ENSMUSP00000138649
Efcc1,10090.ENSMUSP00000032132
Efemp1,10090.ENSMUSP00000114757
Efemp1,10090.ENSMUSP00000020759
Efemp1,10090.
Efemp2,10090.ENSMUSP00000064719
Efemp2,10090.ENSMUSP00000131979
Efemp2,10090.ENSMUSP00000127478
Efemp2,10090.ENSMUSP00000158144
Efemp2,10090.ENSMUSP00000133016
Efemp2,10090.ENSMUSP00000127312
Efemp2,10090.ENSMUSP00000128827
Efemp2,10090.ENSMUSP00000129982
Efemp2,10090.ENSMUSP00000129746
Efemp2,10090.
Efemp2,10090.ENSMUSP00000132194
Efemp2,10090.ENSMUSP00000128414
Efemp2,10090.ENSMUSP00000126477
Efemp2,10090.ENSMUSP00000130003
Efemp2,10090.ENSMUSP00000158440
Efhb,10090.ENSMUSP00000156438
Efhb,10090.ENSMUSP00000024725
Efhc1,10090.
Efhc1,10090.ENSMUSP00000042343
Efhc2,10090.ENSMUSP00000026014
Efhd1,10090.
Efhd1,10090.ENSMUSP00000112980
Efhd1,10090.ENSMUSP00000027472
Efhd2,10090.ENSMUSP00000044502
Efl1,10090.ENSMUSP00000146350
Efl1,10090.
Efl1,10090.ENSMUSP00000046046
Efl1,10090.ENSMUSP00000121909
Efl1,10090.ENSMUSP00000137061
Efna1,10090.ENSMUSP00000029566
Efna1,10090.ENSMUSP00000112904
Efna1,10090.ENSMUSP00000113098
Efna2,10090.ENSMUSP00000003154
Efna3,10090.
Efna3,10090.ENSMUSP00000029673
Efna3,10090.ENSMUSP00000143539
Efna4,10090.ENSMUSP00000029674
Efna5,10090.ENSMUSP00000077883
Efna5,10090.ENSMUSP00000076115
Efnb1,10090.
Efnb1,10090.ENSMUSP00000050716
Efnb2,10090.ENSMUSP00000116027
Efnb2,10090.
Efnb2,10090.ENSMUSP00000001319
Efnb3,10090.ENSMUSP00000004036
Efr3a,10090.ENSMUSP00000015146
Efr3a,10090.
Efr3a,10090.ENSMUSP00000133493
Efr3a,10090.ENSMUSP00000134683
Efr3a,10090.ENSMUSP00000148418
Efr3a,10090.ENSMUSP00000154465
Efr3a,10090.ENSMUSP00000134385
Efr3b,10090.ENSMUSP00000151788
Efr3b,10090.ENSMUSP00000151581
Efr3b,10090.
Efr3b,10090.ENSMUSP00000106809
Efs,10090.ENSMUSP00000154047
Efs,10090.ENSMUSP00000022813
Efs,10090.ENSMUSP00000154657
Eftud2,10090.ENSMUSP00000134316
Eftud2,10090.ENSMUSP00000133732
Eftud2,10090.
Eftud2,10090.ENSMUSP00000102675
Eftud2,10090.ENSMUSP00000021306
Eftud2,10090.ENSMUSP00000134725
Eftud2,10090.ENSMUSP00000134327
Egf,10090.ENSMUSP00000143075
Egf,10090.ENSMUSP00000142497
Egf,10090.
Egf,10090.ENSMUSP00000143108
Egf,10090.ENSMUSP00000029653
Egfl6,10090.ENSMUSP00000000412
Egfl7,10090.ENSMUSP00000134503
Egfl7,10090.ENSMUSP00000122245
Egfl7,10090.ENSMUSP00000121896
Egfl7,10090.
Egfl7,10090.ENSMUSP00000097863
Egfl7,10090.ENSMUSP00000133968
Egfl7,10090.ENSMUSP00000115482
Egfl7,10090.ENSMUSP00000134034
Egfl7,10090.ENSMUSP00000099971
Egfl7,10090.ENSMUSP00000134186
Egfl7,10090.ENSMUSP00000123465
Egfl7,10090.ENSMUSP00000128741
Egfl7,10090.ENSMUSP00000133465
Egfl7,10090.ENSMUSP00000118924
Egfl8,10090.ENSMUSP00000015611
Egfl8,10090.
Egfl8,10090.ENSMUSP00000094958
Egfl8,10090.ENSMUSP00000128433
Egflam,10090.ENSMUSP00000094238
Egflam,10090.
Egflam,10090.ENSMUSP00000125188
Egflam,10090.ENSMUSP00000055599
Egfr,10090.ENSMUSP00000122632
Egfr,10090.ENSMUSP00000099948
Egfr,10090.ENSMUSP00000020329
Egfr,10090.
Egfros,10090.-
Egln1,10090.ENSMUSP00000034469
Egln2,10090.ENSMUSP00000104019
Egln2,10090.ENSMUSP00000078966
Egln2,10090.
Egln3,10090.ENSMUSP00000041874
Egr1,10090.ENSMUSP00000069616
Egr1,10090.ENSMUSP00000126931
Egr2,10090.ENSMUSP00000155032
Egr2,10090.ENSMUSP00000155123
Egr2,10090.ENSMUSP00000155634
Egr2,10090.ENSMUSP00000118941
Egr2,10090.ENSMUSP00000155330
Egr2,10090.ENSMUSP00000155593
Egr2,10090.ENSMUSP00000155088
Egr2,10090.ENSMUSP00000155704
Egr2,10090.ENSMUSP00000116621
Egr2,10090.ENSMUSP00000041053
Egr2,10090.ENSMUSP00000116502
Egr2,10090.ENSMUSP00000115709
Egr2,10090.ENSMUSP00000116799
Egr2,10090.ENSMUSP00000101078
Egr3,10090.ENSMUSP00000153491
Egr3,10090.ENSMUSP00000037042
Egr3,10090.
Egr4,10090.ENSMUSP00000093433
Ehbp1,10090.ENSMUSP00000136697
Ehbp1,10090.ENSMUSP00000118583
Ehbp1,10090.ENSMUSP00000037489
Ehbp1,10090.
Ehbp1,10090.ENSMUSP00000105191
Ehbp1l1,10090.ENSMUSP00000037656
Ehbp1l1,10090.ENSMUSP00000158523
Ehbp1l1,10090.ENSMUSP00000157445
Ehbp1l1,10090.
Ehbp1l1,10090.ENSMUSP00000157612
Ehbp1l1,10090.ENSMUSP00000126740
Ehbp1l1,10090.ENSMUSP00000157990
Ehd1,10090.
Ehd1,10090.ENSMUSP00000025684
Ehd1,10090.ENSMUSP00000144036
Ehd2,10090.ENSMUSP00000119933
Ehd2,10090.ENSMUSP00000096397
Ehd3,10090.
Ehd3,10090.ENSMUSP00000024860
Ehd4,10090.ENSMUSP00000028755
Ehd4,10090.
Ehf,10090.ENSMUSP00000121103
Ehf,10090.ENSMUSP00000106805
Ehf,10090.ENSMUSP00000106807
Ehf,10090.
Ehf,10090.ENSMUSP00000087961
Ehf,10090.ENSMUSP00000118275
Ehf,10090.ENSMUSP00000114979
Ehhadh,10090.ENSMUSP00000023559
Ehmt1,10090.ENSMUSP00000119854
Ehmt1,10090.ENSMUSP00000142861
Ehmt1,10090.
Ehmt1,10090.ENSMUSP00000123387
Ehmt1,10090.ENSMUSP00000141940
Ehmt1,10090.ENSMUSP00000141460
Ehmt1,10090.ENSMUSP00000110075
Ehmt1,10090.ENSMUSP00000119057
Ehmt1,10090.ENSMUSP00000143189
Ehmt1,10090.ENSMUSP00000146832
Ehmt1,10090.ENSMUSP00000141912
Ehmt1,10090.ENSMUSP00000110061
Ehmt1,10090.ENSMUSP00000088906
Ehmt1,10090.ENSMUSP00000046077
Ehmt1,10090.ENSMUSP00000123187
Ehmt1,10090.ENSMUSP00000100002
Ehmt2,10090.
Ehmt2,10090.ENSMUSP00000134089
Ehmt2,10090.ENSMUSP00000013931
Ehmt2,10090.ENSMUSP00000121838
Ehmt2,10090.ENSMUSP00000134749
Ehmt2,10090.ENSMUSP00000109667
Ehmt2,10090.ENSMUSP00000077208
Ehmt2,10090.ENSMUSP00000094955
Ei24,10090.ENSMUSP00000132270
Ei24,10090.ENSMUSP00000139150
Ei24,10090.ENSMUSP00000110738
Ei24,10090.
Ei24,10090.ENSMUSP00000139319
Eid1,10090.ENSMUSP00000129413
Eid2,10090.ENSMUSP00000062345
Eid2b,10090.ENSMUSP00000092235
Eid3,10090.ENSMUSP00000147261
Eif1,10090.ENSMUSP00000136642
Eif1,10090.
Eif1,10090.ENSMUSP00000137558
Eif1,10090.ENSMUSP00000041538
Eif1a,10090.ENSMUSP00000077223
Eif1a,10090.ENSMUSP00000158046
Eif1a,10090.ENSMUSP00000157513
Eif1a,10090.ENSMUSP00000158417
Eif1a,10090.ENSMUSP00000157583
Eif1a,10090.ENSMUSP00000158565
Eif1a,10090.ENSMUSP00000132018
Eif1a,10090.ENSMUSP00000158364
Eif1ad,10090.ENSMUSP00000025759
Eif1ad,10090.
Eif1ax,10090.ENSMUSP00000084387
Eif1ax,10090.
Eif1b,10090.ENSMUSP00000149825
Eif1b,10090.ENSMUSP00000007139
Eif2a,10090.ENSMUSP00000121236
Eif2a,10090.ENSMUSP00000120901
Eif2a,10090.ENSMUSP00000122375
Eif2a,10090.
Eif2a,10090.ENSMUSP00000029387
Eif2ak1,10090.ENSMUSP00000098056
Eif2ak1,10090.
Eif2ak2,10090.
Eif2ak2,10090.ENSMUSP00000024884
Eif2ak3,10090.ENSMUSP00000034093
Eif2ak3,10090.ENSMUSP00000123759
Eif2ak3,10090.
Eif2ak4,10090.
Eif2ak4,10090.ENSMUSP00000099586
Eif2ak4,10090.ENSMUSP00000005233
Eif2ak4,10090.ENSMUSP00000106493
Eif2ak4,10090.ENSMUSP00000106498
Eif2ak4,10090.ENSMUSP00000106496
Eif2ak4,10090.ENSMUSP00000106501
Eif2ak4,10090.ENSMUSP00000106494
Eif2b1,10090.ENSMUSP00000118760
Eif2b1,10090.ENSMUSP00000142748
Eif2b1,10090.ENSMUSP00000122923
Eif2b1,10090.ENSMUSP00000031334
Eif2b1,10090.ENSMUSP00000120745
Eif2b1,10090.
Eif2b2,10090.ENSMUSP00000122720
Eif2b2,10090.ENSMUSP00000004910
Eif2b2,10090.
Eif2b2,10090.ENSMUSP00000122954
Eif2b3,10090.ENSMUSP00000102056
Eif2b3,10090.
Eif2b3,10090.ENSMUSP00000102055
Eif2b3,10090.ENSMUSP00000070334
