10090.ENSMUSP00000034846,3.0
10090.ENSMUSP00000102037,1.0
10090.ENSMUSP00000052908,1.0
10090.ENSMUSP00000156718,2.0
10090.ENSMUSP00000117197,1.0
10090.ENSMUSP00000077031,1.0
10090.ENSMUSP00000112988,1.0
10090.ENSMUSP00000135544,1.0
10090.ENSMUSP00000120309,1.0
10090.ENSMUSP00000061501,1.0
10090.ENSMUSP00000022722,2.0
10090.ENSMUSP00000072717,1.0
10090.ENSMUSP00000132135,6.0
10090.ENSMUSP00000134070,3.0
10090.ENSMUSP00000112969,1.0
10090.ENSMUSP00000128220,1.0
10090.ENSMUSP00000027727,1.0
10090.ENSMUSP00000126138,1.0
10090.ENSMUSP00000016105,2.0
10090.ENSMUSP00000059744,1.0
10090.ENSMUSP00000025408,1.0
10090.ENSMUSP00000144019,5.0
10090.ENSMUSP00000042207,1.0
10090.ENSMUSP00000107583,1.0
10090.ENSMUSP00000021425,1.0
10090.ENSMUSP00000110595,1.0
10090.ENSMUSP00000097590,1.0
10090.ENSMUSP00000081322,1.0
10090.ENSMUSP00000030455,2.0
10090.ENSMUSP00000122222,1.0
10090.ENSMUSP00000108143,1.0
10090.ENSMUSP00000130563,4.0
10090.ENSMUSP00000031411,1.0
10090.ENSMUSP00000146060,0.5
10090.ENSMUSP00000144472,1.0
10090.ENSMUSP00000120520,2.0
10090.ENSMUSP00000156634,2.0
10090.ENSMUSP00000076209,1.0
10090.ENSMUSP00000149488,1.0
10090.ENSMUSP00000029266,2.0
10090.ENSMUSP00000146195,1.0
10090.ENSMUSP00000157737,1.0
10090.ENSMUSP00000014290,1.0
10090.ENSMUSP00000056476,1.0
10090.ENSMUSP00000149023,2.0
10090.ENSMUSP00000154401,2.0
10090.ENSMUSP00000148652,1.0
10090.ENSMUSP00000126508,1.0
10090.ENSMUSP00000079905,1.0
10090.ENSMUSP00000102622,1.0
10090.ENSMUSP00000055862,1.0
10090.ENSMUSP00000102050,1.0
10090.ENSMUSP00000063714,1.0
10090.ENSMUSP00000113771,1.0
10090.ENSMUSP00000135612,1.0
10090.ENSMUSP00000110683,1.0
10090.ENSMUSP00000057085,2.0
10090.ENSMUSP00000027684,1.0
10090.ENSMUSP00000094045,1.0
10090.ENSMUSP00000122340,2.0
10090.ENSMUSP00000006467,3.0
10090.ENSMUSP00000107342,2.0
10090.ENSMUSP00000131987,1.0
10090.ENSMUSP00000112962,1.0
10090.ENSMUSP00000088451,2.0
10090.ENSMUSP00000155138,1.0
10090.ENSMUSP00000151695,1.0
10090.ENSMUSP00000141492,1.0
10090.ENSMUSP00000139367,1.0
10090.ENSMUSP00000145022,1.0
10090.ENSMUSP00000044769,1.0
10090.ENSMUSP00000138731,1.0
10090.ENSMUSP00000038489,1.0
10090.ENSMUSP00000104485,2.0
10090.ENSMUSP00000039657,1.0
10090.ENSMUSP00000034983,4.0
10090.ENSMUSP00000151970,5.0
10090.ENSMUSP00000120436,1.0
10090.ENSMUSP00000125504,1.0
10090.ENSMUSP00000019231,1.0
10090.ENSMUSP00000033313,4.0
10090.ENSMUSP00000047682,2.0
10090.ENSMUSP00000015719,3.0
10090.ENSMUSP00000118429,3.0
10090.ENSMUSP00000006435,2.0
10090.ENSMUSP00000155201,2.0
10090.ENSMUSP00000145437,3.0
10090.ENSMUSP00000004396,3.0
10090.ENSMUSP00000048770,3.0
10090.ENSMUSP00000088085,1.0
10090.ENSMUSP00000099534,5.0
10090.ENSMUSP00000098327,1.0
10090.ENSMUSP00000128351,1.0
10090.ENSMUSP00000053943,12.0
10090.ENSMUSP00000148265,2.0
10090.ENSMUSP00000133324,1.0
10090.ENSMUSP00000028205,1.0
10090.ENSMUSP00000040450,1.0
10090.ENSMUSP00000065612,6.0
10090.ENSMUSP00000145743,1.0
10090.ENSMUSP00000032194,2.0
10090.ENSMUSP00000118278,2.0
10090.ENSMUSP00000146130,1.0
10090.ENSMUSP00000133200,1.0
10090.ENSMUSP00000158466,1.0
10090.ENSMUSP00000122016,18.0
10090.ENSMUSP00000041644,1.0
10090.ENSMUSP00000101020,1.0
10090.ENSMUSP00000146334,1.0
10090.ENSMUSP00000077612,1.0
10090.ENSMUSP00000135663,3.0
10090.ENSMUSP00000060003,1.0
10090.ENSMUSP00000105709,5.0
10090.ENSMUSP00000101894,1.0
10090.ENSMUSP00000103831,1.0
10090.ENSMUSP00000102381,1.0
10090.ENSMUSP00000157942,1.0
10090.ENSMUSP00000106798,1.0
10090.ENSMUSP00000149229,1.0
10090.ENSMUSP00000042918,1.0
10090.ENSMUSP00000001008,19.0
10090.ENSMUSP00000019074,4.0
10090.ENSMUSP00000019266,1.0
10090.ENSMUSP00000091495,1.0
10090.ENSMUSP00000050189,2.0
10090.ENSMUSP00000119229,2.0
10090.ENSMUSP00000143105,4.0
10090.ENSMUSP00000144893,1.0
10090.ENSMUSP00000135830,1.0
10090.ENSMUSP00000032492,22.0
10090.ENSMUSP00000056669,6.0
10090.ENSMUSP00000148921,7.0
10090.ENSMUSP00000146225,2.0
10090.ENSMUSP00000106823,2.0
10090.ENSMUSP00000000696,3.0
10090.ENSMUSP00000035781,5.0
10090.ENSMUSP00000151313,32.0
10090.ENSMUSP00000018918,2.0
10090.ENSMUSP00000102171,1.0
