10090.ENSMUSP00000001008,10090.ENSMUSP00000005185
10090.ENSMUSP00000002655,10090.ENSMUSP00000005185
10090.ENSMUSP00000005185,10090.ENSMUSP00000006235
10090.ENSMUSP00000006435,10090.ENSMUSP00000006467
10090.ENSMUSP00000000696,10090.ENSMUSP00000014118
10090.ENSMUSP00000002655,10090.ENSMUSP00000016396
10090.ENSMUSP00000006435,10090.ENSMUSP00000016396
10090.ENSMUSP00000001008,10090.ENSMUSP00000016400
10090.ENSMUSP00000005185,10090.ENSMUSP00000016400
10090.ENSMUSP00000006235,10090.ENSMUSP00000016400
10090.ENSMUSP00000011896,10090.ENSMUSP00000016400
10090.ENSMUSP00000016396,10090.ENSMUSP00000016400
10090.ENSMUSP00000006235,10090.ENSMUSP00000017851
10090.ENSMUSP00000006467,10090.ENSMUSP00000018437
10090.ENSMUSP00000011896,10090.ENSMUSP00000018437
10090.ENSMUSP00000016400,10090.ENSMUSP00000018437
10090.ENSMUSP00000002655,10090.ENSMUSP00000019506
10090.ENSMUSP00000005185,10090.ENSMUSP00000020002
10090.ENSMUSP00000006467,10090.ENSMUSP00000020608
10090.ENSMUSP00000016400,10090.ENSMUSP00000020608
10090.ENSMUSP00000019861,10090.ENSMUSP00000020608
10090.ENSMUSP00000001008,10090.ENSMUSP00000021413
10090.ENSMUSP00000021413,10090.ENSMUSP00000021903
10090.ENSMUSP00000006235,10090.ENSMUSP00000022704
10090.ENSMUSP00000017851,10090.ENSMUSP00000022704
10090.ENSMUSP00000001008,10090.ENSMUSP00000022722
10090.ENSMUSP00000021413,10090.ENSMUSP00000022722
10090.ENSMUSP00000001008,10090.ENSMUSP00000023143
10090.ENSMUSP00000005185,10090.ENSMUSP00000023143
10090.ENSMUSP00000022722,10090.ENSMUSP00000023143
10090.ENSMUSP00000003574,10090.ENSMUSP00000023214
10090.ENSMUSP00000021413,10090.ENSMUSP00000023214
10090.ENSMUSP00000006235,10090.ENSMUSP00000023507
10090.ENSMUSP00000019861,10090.ENSMUSP00000023507
10090.ENSMUSP00000020608,10090.ENSMUSP00000023507
10090.ENSMUSP00000021413,10090.ENSMUSP00000023507
10090.ENSMUSP00000023214,10090.ENSMUSP00000023507
10090.ENSMUSP00000002655,10090.ENSMUSP00000023761
10090.ENSMUSP00000005185,10090.ENSMUSP00000023761
10090.ENSMUSP00000016396,10090.ENSMUSP00000023761
10090.ENSMUSP00000019506,10090.ENSMUSP00000023761
10090.ENSMUSP00000018437,10090.ENSMUSP00000023769
10090.ENSMUSP00000023507,10090.ENSMUSP00000023769
10090.ENSMUSP00000019861,10090.ENSMUSP00000023849
10090.ENSMUSP00000021413,10090.ENSMUSP00000023849
10090.ENSMUSP00000023507,10090.ENSMUSP00000023849
10090.ENSMUSP00000023769,10090.ENSMUSP00000023849
10090.ENSMUSP00000006235,10090.ENSMUSP00000025279
10090.ENSMUSP00000023507,10090.ENSMUSP00000025279
10090.ENSMUSP00000023849,10090.ENSMUSP00000025279
10090.ENSMUSP00000018437,10090.ENSMUSP00000025486
10090.ENSMUSP00000020608,10090.ENSMUSP00000025486
10090.ENSMUSP00000000696,10090.ENSMUSP00000025646
10090.ENSMUSP00000001008,10090.ENSMUSP00000025646
10090.ENSMUSP00000005185,10090.ENSMUSP00000025646
10090.ENSMUSP00000006235,10090.ENSMUSP00000025646
10090.ENSMUSP00000014118,10090.ENSMUSP00000025646
10090.ENSMUSP00000016400,10090.ENSMUSP00000025646
10090.ENSMUSP00000022722,10090.ENSMUSP00000025646
10090.ENSMUSP00000023143,10090.ENSMUSP00000025646
10090.ENSMUSP00000025506,10090.ENSMUSP00000025759
10090.ENSMUSP00000001008,10090.ENSMUSP00000026911
10090.ENSMUSP00000021413,10090.ENSMUSP00000026911
10090.ENSMUSP00000021903,10090.ENSMUSP00000026911
10090.ENSMUSP00000022722,10090.ENSMUSP00000026911
10090.ENSMUSP00000025646,10090.ENSMUSP00000026911
10090.ENSMUSP00000014118,10090.ENSMUSP00000027243
10090.ENSMUSP00000022722,10090.ENSMUSP00000027243
10090.ENSMUSP00000026911,10090.ENSMUSP00000027243
10090.ENSMUSP00000000696,10090.ENSMUSP00000028234
10090.ENSMUSP00000001008,10090.ENSMUSP00000028234
10090.ENSMUSP00000014118,10090.ENSMUSP00000028234
10090.ENSMUSP00000021413,10090.ENSMUSP00000028234
10090.ENSMUSP00000022722,10090.ENSMUSP00000028234
10090.ENSMUSP00000023507,10090.ENSMUSP00000028234
10090.ENSMUSP00000025646,10090.ENSMUSP00000028234
10090.ENSMUSP00000010899,10090.ENSMUSP00000028668
10090.ENSMUSP00000020608,10090.ENSMUSP00000028668
10090.ENSMUSP00000023769,10090.ENSMUSP00000028668
10090.ENSMUSP00000025759,10090.ENSMUSP00000028668
10090.ENSMUSP00000005185,10090.ENSMUSP00000028938
10090.ENSMUSP00000006235,10090.ENSMUSP00000028938
10090.ENSMUSP00000016400,10090.ENSMUSP00000028938
10090.ENSMUSP00000022704,10090.ENSMUSP00000028938
10090.ENSMUSP00000006467,10090.ENSMUSP00000029053
10090.ENSMUSP00000021413,10090.ENSMUSP00000029053
10090.ENSMUSP00000023214,10090.ENSMUSP00000029053
